sleep_duration,stress_level,heart_rate,physical_activity,caffeine,alcohol,exercise_freq,age,gender,bmi,daily_steps,sleep_disorder,bedtime_hour,rem_pct,deep_pct,awakenings,quality,source
9.07,7.5,56.0,43.8,213.8,1.13,7.0,66.0,0.0,,,,22.53,0.1153,0.0724,1.0,0.5349,synthetic
8.06,5.6,73.0,61.2,366.5,2.13,4.0,43.0,1.0,,,,21.11,0.0542,0.2168,4.0,0.5648,synthetic
6.82,5.2,80.0,42.9,120.2,4.44,1.0,26.0,0.0,,,,0.86,0.1671,0.0786,2.0,0.624,synthetic
9.37,3.9,61.0,67.0,105.8,3.6,4.0,64.0,0.0,,,,2.38,0.1163,0.1015,4.0,0.7479,synthetic
4.7,5.8,81.0,12.1,162.6,3.26,3.0,59.0,0.0,,,,1.34,0.2348,0.1054,5.0,0.4466,synthetic
9.43,4.5,57.0,40.2,387.1,1.41,6.0,21.0,0.0,,,,1.45,0.1931,0.1692,7.0,0.8309,synthetic
8.75,3.8,64.0,30.2,338.1,0.62,6.0,29.0,0.0,,,,2.03,0.2294,0.204,2.0,0.8725,synthetic
9.14,5.9,60.0,41.4,59.9,3.76,3.0,18.0,0.0,,,,1.44,0.1624,0.1234,3.0,0.744,synthetic
5.77,4.2,68.0,40.5,245.5,2.84,5.0,33.0,1.0,,,,23.98,0.0955,0.1296,3.0,0.3712,synthetic
5.21,2.9,89.0,12.9,316.7,3.11,0.0,23.0,1.0,,,,1.0,0.1645,0.1848,1.0,0.609,synthetic
7.82,5.7,79.0,87.9,307.2,4.88,7.0,58.0,1.0,,,,22.91,0.0574,0.0572,3.0,0.4624,synthetic
7.08,4.4,58.0,1.4,195.5,1.74,4.0,47.0,0.0,,,,20.5,0.097,0.1412,1.0,0.5096,synthetic
7.12,5.5,89.0,0.9,292.7,4.0,5.0,73.0,0.0,,,,0.94,0.1617,0.0423,7.0,0.5773,synthetic
9.12,3.6,77.0,33.6,233.4,2.79,5.0,60.0,1.0,,,,1.05,0.1538,0.0446,4.0,0.7951,synthetic
7.6,2.1,68.0,55.8,80.6,1.18,2.0,52.0,1.0,,,,21.57,0.1529,0.1381,3.0,0.6405,synthetic
6.06,8.0,87.0,16.2,22.4,0.26,5.0,47.0,1.0,,,,2.68,0.2087,0.208,3.0,0.4895,synthetic
6.5,7.6,81.0,48.0,147.8,3.08,3.0,21.0,0.0,,,,20.37,0.05,0.1623,5.0,0.297,synthetic
5.17,6.3,79.0,65.0,24.8,1.49,5.0,22.0,0.0,,,,1.15,0.1801,0.263,1.0,0.5201,synthetic
5.46,3.7,58.0,8.5,158.0,3.48,0.0,53.0,1.0,,,,2.78,0.1952,0.1495,4.0,0.548,synthetic
5.22,3.9,55.0,88.6,331.6,3.5,1.0,18.0,1.0,,,,22.16,0.1301,0.1943,3.0,0.3223,synthetic
8.55,7.3,85.0,30.3,337.7,2.28,7.0,20.0,1.0,,,,2.39,0.2014,0.1521,3.0,0.6481,synthetic
8.02,3.8,77.0,57.8,13.6,2.68,5.0,30.0,1.0,,,,1.79,0.1451,0.2158,3.0,0.7699,synthetic
7.15,3.2,83.0,10.0,27.8,3.13,1.0,68.0,0.0,,,,1.21,0.1599,0.0865,3.0,0.6662,synthetic
6.37,8.2,81.0,63.9,267.9,2.34,1.0,44.0,1.0,,,,2.68,0.0968,0.1697,3.0,0.4951,synthetic
7.84,4.4,86.0,75.6,200.0,4.39,4.0,58.0,1.0,,,,0.58,0.1033,0.167,2.0,0.6566,synthetic
8.56,8.0,65.0,9.5,59.7,0.38,0.0,41.0,1.0,,,,23.46,0.0886,0.1787,1.0,0.5494,synthetic
8.91,1.7,64.0,11.3,322.2,4.9,3.0,27.0,1.0,,,,0.73,0.2247,0.1907,4.0,0.8109,synthetic
7.24,5.5,59.0,25.3,86.6,0.17,2.0,39.0,0.0,,,,22.88,0.0662,0.1026,2.0,0.4869,synthetic
8.6,8.6,54.0,1.1,31.3,1.04,1.0,23.0,1.0,,,,22.27,0.1697,0.0863,4.0,0.4823,synthetic
7.06,4.6,69.0,88.7,299.8,3.54,2.0,61.0,0.0,,,,20.58,0.0956,0.0891,7.0,0.4255,synthetic
6.87,4.0,70.0,53.9,243.3,0.42,2.0,28.0,1.0,,,,22.65,0.05,0.2532,1.0,0.5743,synthetic
8.83,2.2,55.0,54.7,157.8,1.31,0.0,39.0,0.0,,,,1.62,0.2208,0.0593,3.0,0.8541,synthetic
6.43,6.7,74.0,86.3,277.1,0.77,5.0,73.0,1.0,,,,2.62,0.194,0.2632,2.0,0.5661,synthetic
6.48,3.0,65.0,74.9,364.6,3.62,2.0,51.0,1.0,,,,2.83,0.1426,0.1221,2.0,0.635,synthetic
6.02,4.3,68.0,73.3,13.7,2.89,0.0,44.0,0.0,,,,21.45,0.1239,0.1691,1.0,0.459,synthetic
7.09,2.0,70.0,30.6,251.1,0.32,0.0,48.0,0.0,,,,0.0,0.2283,0.1507,2.0,0.7613,synthetic
7.22,7.6,62.0,30.1,87.3,2.3,7.0,62.0,1.0,,,,0.03,0.1328,0.1603,2.0,0.5628,synthetic
7.8,6.8,77.0,26.3,189.7,1.04,0.0,32.0,0.0,,,,21.23,0.1414,0.1424,2.0,0.4878,synthetic
6.65,4.4,70.0,31.2,169.6,4.84,7.0,54.0,1.0,,,,0.07,0.1192,0.1596,5.0,0.5726,synthetic
5.59,2.2,68.0,33.3,156.0,0.54,1.0,67.0,1.0,,,,22.54,0.05,0.1996,0.0,0.4566,synthetic
8.83,7.6,66.0,12.6,76.1,2.99,0.0,50.0,1.0,,,,2.6,0.1632,0.1585,5.0,0.6418,synthetic
6.23,3.8,51.0,32.0,321.1,2.41,4.0,43.0,0.0,,,,21.79,0.05,0.1821,5.0,0.428,synthetic
9.11,2.3,81.0,40.2,151.8,2.89,6.0,26.0,0.0,,,,1.84,0.1424,0.2223,2.0,0.9025,synthetic
5.54,1.0,89.0,27.8,354.9,4.78,0.0,32.0,1.0,,,,2.28,0.0672,0.1654,7.0,0.6211,synthetic
7.3,3.2,55.0,14.9,141.9,1.71,2.0,71.0,1.0,,,,1.15,0.1087,0.02,6.0,0.6452,synthetic
7.18,1.6,62.0,33.6,335.9,3.74,6.0,48.0,1.0,,,,21.5,0.05,0.1349,3.0,0.5397,synthetic
8.64,3.3,84.0,43.3,217.8,2.24,0.0,35.0,0.0,,,,21.82,0.1075,0.2248,10.0,0.6154,synthetic
5.19,6.0,78.0,64.9,154.3,3.3,1.0,41.0,1.0,,,,2.8,0.1458,0.1229,0.0,0.5681,synthetic
9.05,3.7,62.0,64.0,281.6,1.83,2.0,50.0,1.0,,,,20.53,0.05,0.111,2.0,0.6695,synthetic
7.16,5.2,76.0,18.2,314.7,1.14,6.0,48.0,1.0,,,,20.82,0.0906,0.1304,3.0,0.4381,synthetic
7.43,3.1,87.0,3.3,193.1,0.42,6.0,57.0,0.0,,,,2.85,0.1543,0.1839,6.0,0.7404,synthetic
7.05,4.6,59.0,27.3,170.2,0.51,5.0,32.0,1.0,,,,1.44,0.2263,0.153,1.0,0.7298,synthetic
4.68,8.3,77.0,14.1,231.0,4.8,5.0,55.0,1.0,,,,1.22,0.1405,0.135,5.0,0.4193,synthetic
6.99,3.8,82.0,35.6,234.1,3.94,0.0,43.0,0.0,,,,21.12,0.1294,0.0939,2.0,0.4838,synthetic
5.82,5.3,54.0,88.1,170.2,1.22,1.0,71.0,1.0,,,,23.42,0.0625,0.1949,0.0,0.4019,synthetic
6.21,1.4,87.0,16.3,303.1,2.65,7.0,27.0,1.0,,,,1.89,0.1657,0.2705,5.0,0.6946,synthetic
7.75,7.5,88.0,28.7,159.9,3.57,5.0,26.0,0.0,,,,22.3,0.0931,0.1092,6.0,0.3786,synthetic
6.99,3.5,79.0,65.3,181.2,1.76,1.0,44.0,1.0,,,,21.35,0.1284,0.1997,4.0,0.4924,synthetic
4.97,6.6,71.0,45.8,242.1,2.2,5.0,46.0,1.0,,,,20.08,0.0774,0.2209,1.0,0.3476,synthetic
4.87,4.3,74.0,4.0,394.7,3.59,5.0,57.0,1.0,,,,0.36,0.1597,0.088,6.0,0.442,synthetic
5.43,5.7,76.0,14.6,104.3,1.14,5.0,41.0,0.0,,,,22.06,0.0533,0.1291,1.0,0.3349,synthetic
5.45,5.8,56.0,84.2,92.8,2.63,7.0,70.0,1.0,,,,2.05,0.1389,0.1936,1.0,0.5243,synthetic
7.54,3.6,62.0,9.3,70.8,1.05,4.0,45.0,1.0,,,,21.98,0.0616,0.1573,3.0,0.5654,synthetic
5.39,6.7,54.0,57.2,275.8,0.02,0.0,25.0,0.0,,,,21.06,0.097,0.2982,1.0,0.4252,synthetic
8.91,3.0,65.0,71.3,179.6,3.45,6.0,24.0,1.0,,,,2.72,0.0708,0.2717,3.0,0.8046,synthetic
5.55,6.1,80.0,23.9,155.4,3.54,0.0,73.0,0.0,,,,2.75,0.142,0.0692,8.0,0.4263,synthetic
4.96,3.7,85.0,65.3,81.6,4.98,5.0,25.0,0.0,,,,0.8,0.1378,0.1882,2.0,0.5641,synthetic
8.88,5.2,65.0,15.3,356.5,0.91,6.0,72.0,1.0,,,,2.5,0.1835,0.1252,4.0,0.7064,synthetic
5.98,3.6,75.0,25.6,177.3,3.7,1.0,33.0,0.0,,,,21.13,0.0785,0.1303,3.0,0.4173,synthetic
6.63,4.6,74.0,28.1,243.1,4.74,6.0,23.0,0.0,,,,23.22,0.05,0.1298,6.0,0.3884,synthetic
9.3,2.4,69.0,89.7,45.0,3.22,6.0,35.0,0.0,,,,21.43,0.0535,0.2647,3.0,0.6968,synthetic
9.22,5.0,78.0,19.3,43.2,4.82,5.0,53.0,1.0,,,,23.35,0.1105,0.0654,3.0,0.5539,synthetic
8.07,4.6,56.0,11.6,26.9,4.97,2.0,42.0,0.0,,,,1.54,0.1451,0.1145,2.0,0.6407,synthetic
4.84,3.4,53.0,83.3,146.9,4.01,1.0,62.0,1.0,,,,1.91,0.2417,0.2251,3.0,0.4987,synthetic
7.47,4.4,64.0,14.6,189.2,5.0,5.0,52.0,1.0,,,,20.03,0.05,0.02,2.0,0.4847,synthetic
9.45,4.8,89.0,79.1,97.8,3.13,1.0,40.0,1.0,,,,22.73,0.0887,0.1405,6.0,0.5935,synthetic
9.23,3.3,88.0,58.5,139.9,2.49,5.0,54.0,1.0,,,,2.96,0.1663,0.0837,7.0,0.7693,synthetic
5.03,4.2,75.0,51.9,2.5,4.59,1.0,73.0,0.0,,,,0.13,0.1757,0.0827,4.0,0.4833,synthetic
6.48,2.5,73.0,67.6,140.4,4.15,2.0,41.0,0.0,,,,22.07,0.1323,0.2365,8.0,0.4195,synthetic
6.08,9.2,75.0,65.3,47.7,0.55,4.0,26.0,1.0,,,,22.72,0.1221,0.3275,1.0,0.3587,synthetic
5.15,6.6,67.0,9.9,51.4,1.51,1.0,41.0,1.0,,,,22.26,0.0689,0.2147,5.0,0.3567,synthetic
7.97,5.0,62.0,90.0,1.8,1.3,6.0,65.0,1.0,,,,23.13,0.1295,0.1801,3.0,0.4855,synthetic
5.87,6.8,50.0,84.8,278.6,4.28,5.0,30.0,0.0,,,,23.11,0.1016,0.1613,2.0,0.322,synthetic
6.22,1.0,51.0,80.7,372.5,1.17,0.0,72.0,0.0,,,,23.55,0.05,0.1354,3.0,0.4862,synthetic
4.95,1.0,89.0,56.0,248.6,1.52,6.0,51.0,1.0,,,,23.25,0.0767,0.2333,1.0,0.4685,synthetic
6.99,3.7,80.0,47.1,38.5,2.59,5.0,52.0,1.0,,,,23.61,0.1419,0.1505,3.0,0.458,synthetic
5.29,1.7,78.0,48.3,395.9,0.38,6.0,36.0,0.0,,,,20.2,0.16,0.3142,1.0,0.5901,synthetic
6.66,4.0,84.0,1.3,390.2,4.81,4.0,70.0,1.0,,,,20.38,0.0628,0.02,6.0,0.4023,synthetic
5.22,4.9,74.0,45.0,187.3,2.46,5.0,20.0,1.0,,,,22.6,0.05,0.255,1.0,0.3559,synthetic
9.27,6.3,77.0,56.1,43.1,0.95,3.0,35.0,0.0,,,,2.19,0.2524,0.2482,2.0,0.7544,synthetic
5.22,2.2,82.0,59.3,288.3,1.35,1.0,41.0,1.0,,,,1.54,0.2566,0.2031,1.0,0.6508,synthetic
7.11,5.3,55.0,29.9,384.6,3.99,1.0,45.0,0.0,,,,20.77,0.05,0.1772,2.0,0.3946,synthetic
5.48,4.5,58.0,42.4,311.5,3.17,2.0,45.0,0.0,,,,23.46,0.1152,0.1762,4.0,0.3907,synthetic
4.88,5.2,72.0,57.3,249.7,2.32,2.0,26.0,0.0,,,,0.23,0.1582,0.2163,3.0,0.4922,synthetic
5.51,3.5,54.0,38.5,244.3,1.66,6.0,30.0,1.0,,,,23.37,0.0543,0.2229,0.0,0.4681,synthetic
4.77,7.3,76.0,86.6,391.2,4.5,4.0,23.0,1.0,,,,0.88,0.1748,0.2459,1.0,0.4552,synthetic
5.2,4.3,83.0,63.5,29.2,3.86,3.0,50.0,1.0,,,,2.98,0.1605,0.1463,2.0,0.5491,synthetic
6.97,8.0,84.0,0.1,59.8,3.59,5.0,37.0,1.0,,,,20.68,0.05,0.0919,3.0,0.377,synthetic
7.76,2.9,63.0,2.1,332.3,2.23,5.0,50.0,0.0,,,,23.61,0.0848,0.02,2.0,0.5754,synthetic
4.94,6.0,58.0,62.1,58.0,4.91,7.0,51.0,0.0,,,,23.59,0.0572,0.1571,4.0,0.2851,synthetic
6.71,4.4,88.0,37.1,153.3,3.55,2.0,58.0,0.0,,,,23.94,0.05,0.077,4.0,0.4048,synthetic
7.41,3.8,86.0,75.6,112.6,2.12,1.0,49.0,1.0,,,,21.17,0.1234,0.1991,1.0,0.6245,synthetic
5.67,5.8,63.0,15.6,97.4,4.8,0.0,54.0,1.0,,,,0.47,0.1536,0.0677,4.0,0.4998,synthetic
6.36,3.9,86.0,1.2,10.3,4.48,1.0,51.0,1.0,,,,20.31,0.0839,0.02,3.0,0.428,synthetic
4.86,1.0,85.0,34.9,226.5,3.7,4.0,55.0,0.0,,,,1.19,0.1628,0.1763,5.0,0.5647,synthetic
5.6,1.0,64.0,66.2,160.5,3.83,6.0,53.0,0.0,,,,0.64,0.1535,0.1157,2.0,0.6438,synthetic
6.83,7.0,65.0,87.5,220.6,2.12,4.0,36.0,0.0,,,,22.31,0.1139,0.1975,2.0,0.4242,synthetic
9.45,7.0,87.0,79.5,121.8,2.54,7.0,32.0,0.0,,,,2.92,0.146,0.1547,2.0,0.73,synthetic
9.48,8.3,80.0,43.6,376.6,0.96,5.0,62.0,0.0,,,,1.8,0.2319,0.1331,4.0,0.736,synthetic
9.4,4.5,75.0,73.2,236.5,2.98,7.0,37.0,1.0,,,,23.78,0.05,0.1741,1.0,0.6143,synthetic
6.62,1.9,88.0,6.3,384.5,1.85,2.0,49.0,1.0,,,,2.93,0.1004,0.1781,3.0,0.7088,synthetic
4.9,3.7,85.0,51.5,140.0,1.74,2.0,29.0,0.0,,,,1.81,0.2189,0.2542,2.0,0.5372,synthetic
6.12,4.5,53.0,83.2,0.9,4.74,6.0,42.0,0.0,,,,20.97,0.05,0.1345,7.0,0.4407,synthetic
5.69,2.5,70.0,35.7,312.5,0.82,5.0,48.0,1.0,,,,0.14,0.1965,0.2188,3.0,0.6202,synthetic
4.57,7.8,86.0,86.4,331.0,4.15,3.0,53.0,0.0,,,,0.07,0.2091,0.1902,2.0,0.4667,synthetic
4.98,9.0,54.0,19.9,23.5,1.41,7.0,48.0,0.0,,,,0.57,0.1557,0.1237,1.0,0.4258,synthetic
6.77,5.5,53.0,9.5,250.1,0.14,6.0,38.0,1.0,,,,2.59,0.1839,0.2019,0.0,0.6072,synthetic
6.2,4.5,84.0,47.2,264.4,0.2,2.0,72.0,1.0,,,,23.44,0.1484,0.088,9.0,0.4251,synthetic
5.4,1.9,81.0,81.7,58.3,2.15,4.0,47.0,1.0,,,,20.54,0.1375,0.2628,0.0,0.5245,synthetic
8.08,7.6,57.0,28.0,221.0,2.27,3.0,64.0,0.0,,,,23.36,0.0911,0.1344,5.0,0.3915,synthetic
6.29,4.7,57.0,72.0,97.3,1.6,3.0,59.0,1.0,,,,1.51,0.1991,0.1462,2.0,0.6401,synthetic
8.76,3.9,83.0,15.2,6.6,3.34,6.0,49.0,0.0,,,,22.51,0.05,0.0704,3.0,0.5958,synthetic
5.7,5.5,58.0,67.1,346.8,2.43,5.0,68.0,0.0,,,,20.19,0.1044,0.1915,3.0,0.3714,synthetic
7.19,3.3,56.0,50.1,196.7,0.37,0.0,25.0,1.0,,,,22.12,0.0938,0.1382,2.0,0.5872,synthetic
5.42,4.8,86.0,15.8,312.7,1.74,4.0,70.0,1.0,,,,0.78,0.136,0.1096,1.0,0.545,synthetic
6.98,1.6,82.0,64.6,289.2,0.51,5.0,66.0,0.0,,,,20.6,0.0772,0.186,2.0,0.5907,synthetic
5.26,6.7,66.0,64.2,397.5,0.31,4.0,46.0,1.0,,,,22.63,0.0635,0.2339,2.0,0.3263,synthetic
5.31,4.3,75.0,46.4,175.2,1.04,2.0,59.0,0.0,,,,20.93,0.0792,0.2052,0.0,0.471,synthetic
7.56,6.8,67.0,20.3,171.0,3.5,5.0,47.0,0.0,,,,23.33,0.0577,0.1907,1.0,0.4295,synthetic
5.82,4.1,61.0,11.9,112.7,3.48,7.0,33.0,0.0,,,,20.99,0.1154,0.1823,2.0,0.3903,synthetic
5.36,4.2,89.0,86.2,250.1,4.31,0.0,63.0,1.0,,,,20.76,0.0567,0.1231,4.0,0.3205,synthetic
9.15,2.1,72.0,59.0,194.4,3.78,4.0,32.0,1.0,,,,0.88,0.1144,0.161,2.0,0.8346,synthetic
4.72,6.0,76.0,72.8,291.5,2.68,7.0,35.0,0.0,,,,21.11,0.0826,0.1785,2.0,0.3341,synthetic
7.33,2.7,66.0,62.7,142.6,1.56,3.0,47.0,0.0,,,,21.08,0.0756,0.2488,1.0,0.5495,synthetic
7.24,3.5,70.0,74.7,52.3,0.03,2.0,65.0,0.0,,,,0.15,0.2322,0.1955,3.0,0.7375,synthetic
5.75,4.5,62.0,14.6,345.0,3.24,1.0,39.0,0.0,,,,20.31,0.0565,0.125,2.0,0.3867,synthetic
6.76,4.7,67.0,44.7,331.2,1.45,1.0,46.0,0.0,,,,20.23,0.0599,0.1818,3.0,0.4073,synthetic
4.94,1.1,75.0,60.0,140.4,1.25,3.0,20.0,0.0,,,,23.02,0.0925,0.2183,1.0,0.4411,synthetic
8.11,4.0,82.0,9.3,276.1,4.87,6.0,24.0,1.0,,,,22.56,0.0633,0.0681,2.0,0.5136,synthetic
5.61,6.1,82.0,13.5,197.0,0.87,1.0,21.0,0.0,,,,23.81,0.0767,0.1645,0.0,0.4045,synthetic
5.47,3.7,50.0,57.1,304.4,0.16,1.0,22.0,0.0,,,,2.95,0.1789,0.2678,2.0,0.607,synthetic
6.07,4.1,71.0,78.2,156.1,4.75,7.0,67.0,1.0,,,,23.04,0.0667,0.168,5.0,0.3164,synthetic
9.01,4.8,65.0,59.4,214.3,1.53,7.0,65.0,0.0,,,,0.03,0.1707,0.1579,6.0,0.7109,synthetic
8.48,4.2,74.0,3.3,23.1,1.97,1.0,64.0,0.0,,,,2.43,0.1714,0.1118,2.0,0.6857,synthetic
9.23,2.4,85.0,87.3,70.0,0.4,3.0,21.0,0.0,,,,23.38,0.0888,0.212,10.0,0.6709,synthetic
7.76,4.4,81.0,12.6,312.7,2.02,3.0,22.0,0.0,,,,1.47,0.2105,0.2192,2.0,0.7203,synthetic
7.81,6.5,63.0,20.9,152.6,4.86,2.0,33.0,0.0,,,,23.84,0.0505,0.0786,4.0,0.4287,synthetic
6.9,2.4,80.0,87.7,14.0,3.47,1.0,50.0,1.0,,,,0.46,0.2355,0.239,8.0,0.6309,synthetic
9.03,3.8,54.0,69.4,67.1,2.37,0.0,37.0,0.0,,,,2.53,0.2326,0.2241,3.0,0.7865,synthetic
7.05,1.7,55.0,84.3,164.6,1.54,4.0,45.0,1.0,,,,20.0,0.076,0.1871,0.0,0.689,synthetic
6.28,6.4,59.0,72.6,287.2,1.83,0.0,27.0,1.0,,,,2.31,0.1631,0.3085,2.0,0.5945,synthetic
7.7,4.3,66.0,58.7,145.4,3.06,4.0,59.0,0.0,,,,23.48,0.05,0.1789,3.0,0.4964,synthetic
7.23,2.8,70.0,25.6,298.1,1.27,0.0,35.0,0.0,,,,0.25,0.1793,0.2121,4.0,0.6995,synthetic
5.12,4.7,66.0,29.4,343.2,0.76,1.0,21.0,0.0,,,,23.15,0.1091,0.2382,2.0,0.4175,synthetic
6.46,2.1,75.0,85.3,136.5,3.48,0.0,60.0,0.0,,,,21.83,0.087,0.1596,2.0,0.5547,synthetic
6.07,2.4,55.0,77.5,320.2,4.35,3.0,69.0,1.0,,,,20.46,0.05,0.1072,3.0,0.3928,synthetic
8.73,1.6,71.0,32.4,50.8,4.51,2.0,18.0,1.0,,,,2.62,0.1494,0.0485,4.0,0.7545,synthetic
6.39,2.4,61.0,33.6,166.1,4.21,2.0,42.0,0.0,,,,0.37,0.2155,0.1311,2.0,0.673,synthetic
8.61,7.2,65.0,26.8,39.0,2.65,2.0,65.0,0.0,,,,2.11,0.1071,0.02,4.0,0.6208,synthetic
6.71,3.0,70.0,29.4,21.0,3.94,7.0,58.0,0.0,,,,22.04,0.1006,0.063,6.0,0.4714,synthetic
8.27,5.4,55.0,77.5,25.8,4.63,3.0,66.0,1.0,,,,21.95,0.0858,0.1176,5.0,0.5133,synthetic
5.18,2.8,66.0,0.9,41.9,0.12,6.0,41.0,1.0,,,,22.35,0.1068,0.2177,4.0,0.4072,synthetic
9.12,6.0,80.0,39.2,334.3,2.06,1.0,39.0,0.0,,,,21.62,0.1194,0.2005,4.0,0.5769,synthetic
6.9,2.4,61.0,84.9,217.5,1.02,3.0,58.0,0.0,,,,23.49,0.05,0.2453,4.0,0.5536,synthetic
5.8,4.6,81.0,48.8,379.0,4.98,0.0,26.0,0.0,,,,2.55,0.2195,0.2021,2.0,0.5725,synthetic
5.71,4.6,59.0,40.5,215.2,4.65,2.0,31.0,0.0,,,,2.13,0.1777,0.2123,6.0,0.5041,synthetic
5.83,9.2,80.0,28.1,251.5,4.01,0.0,52.0,0.0,,,,23.47,0.063,0.1122,6.0,0.2008,synthetic
6.33,5.8,58.0,6.7,73.8,1.48,0.0,56.0,0.0,,,,22.44,0.05,0.1435,3.0,0.3892,synthetic
8.09,3.3,88.0,20.2,216.2,4.76,1.0,24.0,0.0,,,,0.28,0.1468,0.1693,6.0,0.7599,synthetic
9.25,5.9,56.0,8.1,154.1,0.15,1.0,46.0,0.0,,,,0.29,0.2335,0.2552,0.0,0.8114,synthetic
7.85,8.8,90.0,11.4,372.6,0.94,2.0,38.0,0.0,,,,0.79,0.1896,0.1744,1.0,0.6192,synthetic
7.24,1.2,59.0,14.7,373.6,3.08,5.0,46.0,1.0,,,,23.75,0.05,0.0982,7.0,0.5542,synthetic
6.74,2.8,78.0,27.2,79.4,3.97,1.0,72.0,1.0,,,,20.19,0.0684,0.0415,4.0,0.4216,synthetic
8.64,4.0,62.0,1.0,248.1,4.42,4.0,22.0,0.0,,,,20.53,0.0694,0.1373,3.0,0.5849,synthetic
8.75,3.7,53.0,85.5,255.3,1.5,2.0,74.0,0.0,,,,2.82,0.092,0.1648,5.0,0.6765,synthetic
5.97,3.8,51.0,11.1,225.0,1.95,3.0,43.0,1.0,,,,1.22,0.2051,0.1402,0.0,0.6605,synthetic
9.27,1.9,56.0,34.5,49.7,2.27,7.0,62.0,1.0,,,,2.64,0.127,0.0905,2.0,0.8262,synthetic
6.48,7.3,66.0,79.2,261.6,0.13,3.0,42.0,0.0,,,,22.38,0.1051,0.2158,1.0,0.4237,synthetic
8.5,1.7,73.0,9.6,319.6,4.32,2.0,35.0,1.0,,,,23.74,0.0589,0.1382,3.0,0.5832,synthetic
9.33,4.1,69.0,43.5,138.1,1.69,1.0,61.0,0.0,,,,22.25,0.1363,0.1194,4.0,0.6124,synthetic
8.02,6.6,75.0,76.0,205.8,1.0,1.0,57.0,0.0,,,,2.36,0.151,0.1255,1.0,0.6794,synthetic
5.31,4.4,54.0,50.1,46.5,2.05,6.0,26.0,1.0,,,,22.01,0.0908,0.1912,0.0,0.4619,synthetic
7.43,2.5,77.0,18.9,372.3,3.55,5.0,58.0,1.0,,,,0.86,0.2074,0.02,6.0,0.7141,synthetic
5.09,1.8,81.0,66.2,43.8,4.35,2.0,60.0,1.0,,,,21.23,0.05,0.1816,2.0,0.3806,synthetic
8.45,4.0,59.0,61.3,83.4,1.08,3.0,40.0,0.0,,,,20.74,0.1484,0.1942,1.0,0.6124,synthetic
5.91,3.0,82.0,32.6,119.4,0.86,4.0,70.0,1.0,,,,21.09,0.0848,0.1862,1.0,0.4523,synthetic
7.98,4.9,60.0,4.2,330.3,4.72,0.0,54.0,0.0,,,,23.71,0.0772,0.02,8.0,0.452,synthetic
9.05,1.7,68.0,0.7,280.3,2.75,7.0,37.0,1.0,,,,1.91,0.1735,0.124,2.0,0.8495,synthetic
5.41,6.1,82.0,74.3,2.8,1.83,6.0,18.0,0.0,,,,2.99,0.2194,0.1382,4.0,0.4907,synthetic
6.46,4.7,77.0,28.9,73.4,1.0,4.0,56.0,0.0,,,,0.36,0.2684,0.1383,5.0,0.711,synthetic
7.74,4.9,70.0,12.4,300.1,4.98,5.0,29.0,1.0,,,,23.74,0.05,0.0203,6.0,0.4185,synthetic
6.6,7.4,65.0,46.7,161.5,3.6,0.0,61.0,1.0,,,,1.51,0.1518,0.1167,6.0,0.5187,synthetic
5.37,3.6,73.0,82.9,10.5,1.09,7.0,47.0,1.0,,,,20.45,0.1008,0.224,0.0,0.4738,synthetic
4.65,3.0,71.0,0.8,385.6,0.46,5.0,44.0,0.0,,,,1.67,0.191,0.2927,2.0,0.5242,synthetic
6.53,3.4,89.0,5.1,60.5,1.0,7.0,27.0,0.0,,,,1.31,0.2255,0.1611,3.0,0.6814,synthetic
7.75,4.1,83.0,37.5,204.2,1.24,6.0,58.0,1.0,,,,23.71,0.05,0.0878,3.0,0.5582,synthetic
7.37,4.3,55.0,60.8,99.3,0.56,4.0,27.0,1.0,,,,20.16,0.0651,0.2662,1.0,0.5911,synthetic
5.28,2.8,66.0,42.8,295.0,1.15,2.0,41.0,0.0,,,,21.42,0.0574,0.2676,9.0,0.4246,synthetic
6.75,1.0,73.0,80.8,310.7,0.58,5.0,65.0,1.0,,,,22.59,0.125,0.1725,5.0,0.5411,synthetic
6.35,3.4,78.0,4.0,158.9,1.89,4.0,70.0,1.0,,,,2.59,0.2134,0.1305,7.0,0.5739,synthetic
5.87,5.2,57.0,30.6,263.4,2.43,3.0,74.0,0.0,,,,0.47,0.1506,0.1288,3.0,0.5548,synthetic
8.15,4.8,83.0,31.6,363.6,2.28,5.0,72.0,1.0,,,,23.57,0.0573,0.0591,6.0,0.4579,synthetic
6.05,6.9,75.0,30.6,325.9,4.15,7.0,49.0,1.0,,,,23.42,0.05,0.1181,2.0,0.3004,synthetic
7.2,8.4,53.0,43.9,166.0,1.27,1.0,29.0,1.0,,,,1.46,0.2354,0.1685,2.0,0.5954,synthetic
9.12,6.0,52.0,71.2,176.6,4.44,4.0,65.0,1.0,,,,22.27,0.05,0.1522,9.0,0.47,synthetic
7.2,7.3,77.0,28.6,354.8,4.54,6.0,63.0,0.0,,,,20.66,0.05,0.128,3.0,0.3992,synthetic
7.59,6.0,80.0,67.0,13.7,4.8,2.0,74.0,1.0,,,,0.74,0.1433,0.1271,3.0,0.597,synthetic
4.87,7.9,62.0,13.2,9.1,0.9,2.0,55.0,1.0,,,,22.3,0.1456,0.1901,2.0,0.2584,synthetic
